# framepath,image_u,image_v,width,height,confidence,classId,className,frameId
06813.png,590,421,18,14,0.702637,2,car,6813
06813.png,106,539,212,196,0.569824,2,car,6813
06814.png,656.5,425,21,14,0.802734,2,car,6814
06814.png,544.5,439,45,33,0.751465,2,car,6814
06814.png,639,719,1278,207,0.736816,2,car,6814
06814.png,621.5,434,33,27,0.731934,2,car,6814
06814.png,590.5,421,17,13,0.713379,2,car,6814
06814.png,107.5,541,215,206,0.568848,2,car,6814
06815.png,544,439,44,33,0.799316,2,car,6815
06815.png,640,718,1280,204,0.749512,2,car,6815
06815.png,109.5,543,219,211,0.731934,2,car,6815
06815.png,656.5,426,21,16,0.709473,2,car,6815
06815.png,590.5,421,17,14,0.686035,2,car,6815
06815.png,621,433,32,27,0.659668,2,car,6815
06816.png,544,439,44,33,0.802734,2,car,6816
06816.png,640,719,1280,206,0.756348,2,car,6816
06816.png,656.5,426,21,16,0.73877,2,car,6816
06816.png,111,540,222,210,0.721191,2,car,6816
06816.png,621.5,434,33,27,0.705566,2,car,6816
06816.png,590.5,421,17,14,0.685547,2,car,6816
06817.png,544.5,439,43,33,0.799316,2,car,6817
06817.png,656.5,426,21,16,0.749512,2,car,6817
06817.png,621.5,433,33,27,0.724609,2,car,6817
06817.png,640,720,1280,211,0.694336,2,car,6817
06817.png,590.5,421,17,14,0.679199,2,car,6817
06817.png,113,543,226,222,0.657227,2,car,6817
06818.png,544,439,44,33,0.80957,2,car,6818
06818.png,114,541,228,218,0.776367,2,car,6818
06818.png,656.5,426,21,16,0.76416,2,car,6818
06818.png,621.5,434,33,27,0.709961,2,car,6818
06818.png,640,720,1280,210,0.70459,2,car,6818
06818.png,590.5,421,17,14,0.683105,2,car,6818
06819.png,116,543,232,219,0.799316,2,car,6819
06819.png,656,426,22,16,0.775391,2,car,6819
06819.png,544,438,44,32,0.76416,2,car,6819
06819.png,640,719,1280,210,0.734375,2,car,6819
06819.png,621.5,433,33,27,0.684082,2,car,6819
06819.png,590.5,421,17,13,0.674316,2,car,6819
06820.png,117,535,234,218,0.813965,2,car,6820
06820.png,544.5,438,43,33,0.770996,2,car,6820
06820.png,656.5,426,21,15,0.764648,2,car,6820
06820.png,590.5,421,17,13,0.67041,2,car,6820
06820.png,640,720,1280,207,0.65625,2,car,6820
06820.png,620.5,434,33,28,0.654297,2,car,6820
06821.png,656,426,22,15,0.777344,2,car,6821
06821.png,545.5,437,43,32,0.776367,2,car,6821
06821.png,118.5,538,237,225,0.773438,2,car,6821
06821.png,640,720,1280,209,0.6875,2,car,6821
06821.png,590.5,421,17,13,0.677246,2,car,6821
06821.png,621.5,434,33,28,0.656738,2,car,6821
06822.png,120,538,240,220,0.819336,2,car,6822
06822.png,544,437,44,32,0.737305,2,car,6822
06822.png,640,719,1280,210,0.736816,2,car,6822
06822.png,621.5,433,33,28,0.713867,2,car,6822
06822.png,656,426,22,15,0.711914,2,car,6822
06822.png,589.5,421,17,14,0.690918,2,car,6822
06823.png,544,437,44,32,0.84668,2,car,6823
06823.png,123.5,538,245,230,0.745605,2,car,6823
06823.png,656.5,426,21,15,0.69873,2,car,6823
06823.png,590.5,421,17,13,0.666016,2,car,6823
06823.png,621.5,433,33,27,0.616699,2,car,6823
06823.png,640,720,1280,201,0.612305,2,car,6823
06824.png,545.5,437,43,32,0.822266,2,car,6824
06824.png,124.5,538,249,230,0.799316,2,car,6824
06824.png,655.5,426,21,15,0.703125,2,car,6824
06824.png,621.5,433,33,27,0.661133,2,car,6824
06824.png,589.5,420,17,14,0.658203,2,car,6824
06824.png,640,720,1280,203,0.651855,2,car,6824
06825.png,545.5,436,43,32,0.835449,2,car,6825
06825.png,126,540,252,233,0.787598,2,car,6825
06825.png,656.5,425,21,15,0.711914,2,car,6825
06825.png,640,719,1280,207,0.667969,2,car,6825
06825.png,621,432,32,27,0.64209,2,car,6825
06825.png,590,419,18,14,0.63623,2,car,6825
06826.png,545.5,437,43,32,0.802246,2,car,6826
06826.png,128.5,538,255,229,0.797363,2,car,6826
06826.png,655,425,22,14,0.76123,2,car,6826
06826.png,640,718,1280,204,0.711426,2,car,6826
06826.png,621.5,433,33,27,0.707031,2,car,6826
06826.png,590.5,422,17,15,0.645996,2,car,6826
06827.png,545.5,436,43,32,0.797363,2,car,6827
06827.png,656.5,425,21,14,0.785156,2,car,6827
06827.png,129,538,258,222,0.77832,2,car,6827
06827.png,640,719,1280,202,0.680664,2,car,6827
06827.png,589.5,420,17,13,0.623047,2,car,6827
06827.png,620,432,32,28,0.60791,2,car,6827
06828.png,545,436,44,32,0.848145,2,car,6828
06828.png,640,719,1280,206,0.745117,2,car,6828
06828.png,655,425,22,17,0.719238,2,car,6828
06828.png,130,545,260,233,0.694336,2,car,6828
06828.png,620,432,32,28,0.632324,2,car,6828
06828.png,589.5,420,17,14,0.599121,2,car,6828
06829.png,132.5,539,263,229,0.810547,2,car,6829
06829.png,545.5,436,43,32,0.80957,2,car,6829
06829.png,655,425,22,17,0.73584,2,car,6829
06829.png,640,719,1280,208,0.715332,2,car,6829
06829.png,620,432,32,28,0.654297,2,car,6829
06829.png,589.5,420,17,13,0.623535,2,car,6829
06830.png,545.5,436,43,32,0.842773,2,car,6830
06830.png,133.5,541,267,223,0.812012,2,car,6830
06830.png,656.5,425,21,14,0.791992,2,car,6830
06830.png,640,720,1280,211,0.771973,2,car,6830
06830.png,620,432,32,28,0.691895,2,car,6830
06830.png,589.5,420,17,14,0.626953,2,car,6830
06831.png,545.5,436,43,31,0.807617,2,car,6831
06831.png,655,425,22,14,0.754883,2,car,6831
06831.png,135,554,270,241,0.6875,2,car,6831
06831.png,589.5,420,17,12,0.685059,2,car,6831
06831.png,640,720,1280,211,0.681641,2,car,6831
06831.png,621,432,32,28,0.675781,2,car,6831
06832.png,655,424,22,14,0.753906,2,car,6832
06832.png,136,546,272,234,0.709473,2,car,6832
06832.png,639,719,1278,206,0.681152,2,car,6832
06832.png,545.5,436,43,31,0.680176,2,car,6832
06832.png,589.5,419,17,12,0.668457,2,car,6832
06832.png,621,432,32,28,0.571289,2,car,6832
06833.png,640,720,1280,201,0.750977,2,car,6833
06833.png,545,437,42,31,0.747559,2,car,6833
06833.png,655,425,22,15,0.73584,2,car,6833
06833.png,620,433,32,27,0.714844,2,car,6833
06833.png,137.5,545,275,232,0.686523,2,car,6833
06833.png,589,421,18,13,0.680176,2,car,6833
06834.png,640,719,1280,208,0.758789,2,car,6834
06834.png,545.5,436,43,31,0.755859,2,car,6834
06834.png,655,425,22,15,0.751953,2,car,6834
06834.png,139.5,543,277,226,0.751465,2,car,6834
06834.png,589,421,18,13,0.65918,2,car,6834
06834.png,620,432,32,28,0.65625,2,car,6834
06835.png,545.5,436,43,31,0.787598,2,car,6835
06835.png,655.5,424,23,16,0.741211,2,car,6835
06835.png,640,719,1280,208,0.73584,2,car,6835
06835.png,140,542,280,226,0.721191,2,car,6835
06835.png,589.5,420,17,13,0.67334,2,car,6835
06835.png,620,432,32,28,0.644531,2,car,6835
06836.png,142.5,543,283,228,0.772949,2,car,6836
06836.png,545.5,437,43,31,0.763672,2,car,6836
06836.png,655.5,425,23,16,0.757812,2,car,6836
06836.png,640,719,1280,203,0.751465,2,car,6836
06836.png,620.5,433,33,28,0.700684,2,car,6836
06836.png,589.5,421,17,13,0.697266,2,car,6836
06837.png,640,719,1280,205,0.771484,2,car,6837
06837.png,655.5,425,23,16,0.758301,2,car,6837
06837.png,143,544,286,228,0.729492,2,car,6837
06837.png,545.5,436,43,28,0.719727,2,car,6837
06837.png,589.5,421,17,13,0.689941,2,car,6837
06837.png,620.5,432,33,28,0.63916,2,car,6837
06838.png,545.5,437,43,31,0.772949,2,car,6838
06838.png,640,719,1280,203,0.768555,2,car,6838
06838.png,655.5,425,23,16,0.76416,2,car,6838
06838.png,144,546,288,229,0.716797,2,car,6838
06838.png,589.5,421,17,12,0.702637,2,car,6838
06838.png,620.5,433,33,28,0.581055,2,car,6838
06839.png,146,543,292,228,0.796387,2,car,6839
06839.png,655,425,22,14,0.786133,2,car,6839
06839.png,545.5,437,43,31,0.77832,2,car,6839
06839.png,640,720,1280,203,0.73584,2,car,6839
06839.png,589,421,18,14,0.734375,2,car,6839
06839.png,620,433,32,27,0.610352,2,car,6839
06840.png,655,425,22,14,0.78418,2,car,6840
06840.png,640,720,1280,203,0.755859,2,car,6840
06840.png,147.5,542,293,228,0.737793,2,car,6840
06840.png,545,437,42,31,0.735352,2,car,6840
06840.png,589.5,421,17,14,0.719238,2,car,6840
06840.png,620,433,32,27,0.615234,2,car,6840
06841.png,148,544,296,231,0.809082,2,car,6841
06841.png,655,426,22,16,0.736328,2,car,6841
06841.png,640,720,1280,204,0.727051,2,car,6841
06841.png,545,436,42,31,0.719238,2,car,6841
06841.png,589.5,420,17,14,0.691895,2,car,6841
06841.png,620,432,32,28,0.650879,2,car,6841
06842.png,149,544,298,229,0.77002,2,car,6842
06842.png,545,435,42,30,0.765137,2,car,6842
06842.png,655,425,22,16,0.73877,2,car,6842
06842.png,589.5,420,17,14,0.726562,2,car,6842
06842.png,639,720,1278,204,0.724121,2,car,6842
06842.png,620,432,32,28,0.650391,2,car,6842
06843.png,545.5,435,43,30,0.82666,2,car,6843
06843.png,150,544,300,230,0.811035,2,car,6843
06843.png,589.5,421,17,14,0.743164,2,car,6843
06843.png,655,426,22,17,0.733398,2,car,6843
06843.png,640,720,1280,204,0.70752,2,car,6843
06843.png,620,432,32,28,0.65625,2,car,6843
06844.png,152.5,545,303,227,0.816895,2,car,6844
06844.png,545.5,434,43,30,0.806152,2,car,6844
06844.png,589.5,420,17,12,0.726562,2,car,6844
06844.png,655,424,22,16,0.72168,2,car,6844
06844.png,640,720,1280,208,0.709961,2,car,6844
06844.png,620,432,32,28,0.548828,2,car,6844
06845.png,152,544,304,225,0.859375,2,car,6845
06845.png,545,436,42,31,0.819336,2,car,6845
06845.png,655,425,22,16,0.742188,2,car,6845
06845.png,589.5,420,17,14,0.694336,2,car,6845
06845.png,639,720,1278,204,0.678711,2,car,6845
06845.png,620.5,432,33,28,0.572754,2,car,6845
06846.png,154,545,308,226,0.850586,2,car,6846
06846.png,545,434,42,30,0.823242,2,car,6846
06846.png,655.5,425,23,17,0.753418,2,car,6846
06846.png,589.5,421,17,13,0.72168,2,car,6846
06846.png,639,720,1278,205,0.672852,2,car,6846
06846.png,620,432,32,28,0.61377,2,car,6846
06847.png,155,544,310,224,0.865234,2,car,6847
06847.png,639,720,1278,210,0.744629,2,car,6847
06847.png,589,419,18,14,0.715332,2,car,6847
06847.png,545.5,434,43,30,0.70752,2,car,6847
06847.png,655,424,22,16,0.69873,2,car,6847
06847.png,620.5,431,33,28,0.525391,2,car,6847
06848.png,155.5,544,311,221,0.888672,2,car,6848
06848.png,640,720,1280,207,0.782227,2,car,6848
06848.png,545.5,435,43,28,0.751465,2,car,6848
06848.png,589.5,420,17,14,0.710938,2,car,6848
06848.png,655,424,22,15,0.708984,2,car,6848
06848.png,620.5,432,33,28,0.568359,2,car,6848
06849.png,157,545,314,219,0.881348,2,car,6849
06849.png,589,419,18,14,0.77002,2,car,6849
06849.png,545.5,434,43,30,0.768066,2,car,6849
06849.png,655,423,22,16,0.746582,2,car,6849
06849.png,640.5,718,1279,188,0.654785,2,car,6849
06849.png,620.5,430,33,28,0.602051,2,car,6849
06850.png,157.5,543,315,220,0.882812,2,car,6850
06850.png,654.5,424,23,17,0.770996,2,car,6850
06850.png,545.5,434,43,29,0.740723,2,car,6850
06850.png,589,419,18,14,0.727051,2,car,6850
06850.png,639,720,1278,215,0.71582,2,car,6850
06850.png,620.5,430,33,28,0.643066,2,car,6850
06851.png,159.5,543,317,219,0.889648,2,car,6851
06851.png,655.5,425,23,17,0.774902,2,car,6851
06851.png,545.5,435,43,29,0.728516,2,car,6851
06851.png,639,720,1278,221,0.721191,2,car,6851
06851.png,589,419,18,14,0.717285,2,car,6851
06851.png,620.5,431,33,29,0.614258,2,car,6851
06852.png,159.5,543,317,218,0.868164,2,car,6852
06852.png,655,425,22,17,0.780762,2,car,6852
06852.png,639,720,1278,213,0.775391,2,car,6852
06852.png,545,434,42,29,0.76709,2,car,6852
06852.png,588,419,18,14,0.67334,2,car,6852
06852.png,620.5,430,33,28,0.662109,2,car,6852
06853.png,160,545,318,221,0.84668,2,car,6853
06853.png,545,434,42,28,0.756836,2,car,6853
06853.png,655,424,22,16,0.717773,2,car,6853
06853.png,639,719,1278,212,0.68457,2,car,6853
06853.png,589.5,420,17,14,0.633789,2,car,6853
06853.png,620.5,431,33,28,0.633301,2,car,6853
06854.png,160,542,320,215,0.884766,2,car,6854
06854.png,655,425,22,17,0.73877,2,car,6854
06854.png,546,434,42,29,0.726562,2,car,6854
06854.png,639,720,1278,215,0.701172,2,car,6854
06854.png,588,419,18,14,0.675781,2,car,6854
06854.png,620.5,430,33,28,0.622559,2,car,6854
06855.png,162,545,322,219,0.800781,2,car,6855
06855.png,655.5,424,21,18,0.774414,2,car,6855
06855.png,545.5,434,41,30,0.760254,2,car,6855
06855.png,588,419,18,14,0.72998,2,car,6855
06855.png,620.5,431,33,29,0.628906,2,car,6855
06855.png,640,720,1278,203,0.530273,2,car,6855
06856.png,163,543,324,215,0.873535,2,car,6856
06856.png,655.5,424,21,18,0.790039,2,car,6856
06856.png,545.5,434,41,30,0.753418,2,car,6856
06856.png,589.5,419,17,14,0.696289,2,car,6856
06856.png,620.5,430,33,28,0.658691,2,car,6856
